time,open,close,high,low,volume
1365004440000,133.0,133.4,133.4,133.0,4.0
1365004620000,130.0,130.0,130.0,130.0,3.0
1365004920000,130.0,130.0,130.0,130.0,0.5
1365005040000,130.0,130.0,130.0,130.0,2.93127558
1365005520000,132.6,132.6,132.6,132.6,0.06872442
1365005760000,132.59,132.59,132.59,132.59,1.0
1365005820000,132.59,135.0,135.0,132.59,6.0
1365005940000,135.0,135.0,135.0,135.0,5.0
1365006240000,137.0,137.0,137.0,137.0,0.86
1365006300000,136.05,131.95,136.05,131.95,103.76
1365006360000,132.26,131.95,134.14796,131.95,120.0
1365006480000,136.05,136.05,136.05,136.05,34.59
1365006840000,133.0,133.59,134.19,131.95,43.32032326
1365006960000,133.02500171,133.02500171,133.02500171,133.02500171,6.7
1365007020000,134.14083383,134.97,134.97,134.14083383,10.0
1365007140000,134.97,134.90186954,134.97,134.90186954,15.0
1365007200000,134.91716259999998,134.91716259999998,134.91716259999998,134.91716259999998,2.75
1365007260000,135.0009533,134.99852752,135.0009533,134.99852752,18.0
1365007320000,134.99852752,134.99852752,134.99852752,134.99852752,38.36580032
1365007440000,134.99854447,135.26754447,135.26754447,134.99854447,5.0
1365007500000,134.00774386,134.00874386,134.00874386,134.00774386,15.0
1365007560000,132.34274386,132.33472125,132.34274386,132.33472125,6.78188912
1365007860000,133.01748267,133.01748267,133.01748267,133.01748267,1.8
1365007920000,133.03401742,133.03401742,133.03401742,133.03401742,10.0
1365008340000,134.28,134.28,134.28,134.28,10.0
1365008520000,134.8,134.82,134.82,134.8,12.8
1365008820000,135.33,135.33,135.33,135.33,7.0
1365008880000,133.93379331,133.93379331,133.93379331,133.93379331,7.0
1365009000000,134.00785841,134.00785841,134.00785841,134.00785841,1.0
1365009120000,135.33,137.00836749,138.35,135.33,314.30130184
1365009180000,136.96200749,137.00836749,137.00836749,136.96200749,20.0
1365009240000,138.01292335,138.01309131,138.01309131,138.01292335,7.89600658
1365009300000,136.96506688,137.61520096,138.01406688,136.96506688,0.91
1365009720000,137.47773229,137.46293229,137.47773229,137.46293229,2.14357703
1365010560000,139.42,139.42,139.42,139.42,1.9
1365010800000,138.75077101,139.4,139.4,137.0,305.868
1365010860000,139.4,138.94309206,139.5,138.84309206,100.0
1365010920000,138.84033418,138.84033418,138.84033418,138.84033418,10.0
1365010980000,138.84033418,138.84756112,138.84756112,138.84033418,20.0
1365011040000,138.85,138.85,139.5,138.85,102.0
1365011100000,138.84,138.85,138.85,138.84,5.0
1365011160000,138.82944377,138.82944377,138.82944377,138.82944377,1.0
1365011220000,138.84699028,138.94699028,138.94699028,138.84699028,24.0
1365011280000,137.98497794,137.58498794,137.98497794,137.58498794,0.79735555
1365011340000,139.5,138.80462368,139.5,138.80362368,10.0
1365011400000,138.60571623,138.79470623,138.79470623,138.60571623,5.0
1365012300000,137.6,137.6,137.6,137.6,0.22
1365012420000,137.6,137.74,137.74,137.6,1.78
1365012540000,138.02910907,138.02910907,138.02910907,138.02910907,2.575
1365012600000,138.04305298,138.04305298,138.04305298,138.04305298,5.0
1365012840000,138.7,138.7,138.7,138.7,5.0
1365012960000,138.0,138.0,138.0,138.0,5.0
1365013080000,137.5009878,137.46,137.5009878,137.46,8.0
1365013140000,137.46,137.46,137.46,137.46,3.3
1365013260000,136.7,136.7,136.7,136.7,1.0
1365013380000,135.0,135.00423714,135.48423714,134.98799107,53.4439981
1365013560000,134.02008182,134.02008182,134.02008182,134.02008182,10.0
1365013920000,135.74,135.74,135.74,135.74,2.8
1365014280000,135.60764055,135.01633778,135.99977778,135.01633778,4.2938557
1365014340000,135.99977778,135.0,135.99977778,135.0,13.6261443
1365014460000,135.8,136.0,136.0,135.8,17.92
1365014580000,134.50641976,134.50641976,134.50641976,134.50641976,2.8
1365014880000,133.0,133.0,133.0,133.0,4.0
1365014940000,133.09091468,132.67334685,133.09091468,132.66991468,20.0
1365015060000,132.66403582,130.46404582,132.66403582,130.0,474.31308742
1365015180000,132.28819291,132.28605572,132.28819291,130.97093572,10.00423345
1365015300000,131.75,131.75,131.75,131.75,15.0
1365015360000,125.05,125.05,125.05,125.05,15.08308742
1365015420000,124.79708608,124.66585608,124.79708608,122.93585608,360.48010833
1365015480000,124.65961608,121.0,124.65961608,120.0,188.19989167
1365015540000,129.96978404,129.96978404,129.96978404,129.96978404,6.0
1365015600000,125.0,125.08513101,127.44,124.96500443,173.0
1365015660000,125.08513101,125.08513101,125.08513101,110.0,24.4
1365015720000,127.04840823,125.07659177,127.04840823,125.07659177,15.0
1365015840000,120.05,120.05,120.05,120.05,5.0
1365015900000,132.45,132.45,132.45,126.22212,47.19498165
1365015960000,132.45,132.45,132.45,132.45,30.41088713
1365016020000,120.5936,120.5936,120.5936,120.5936,0.27957536
1365016080000,120.05,120.05,120.05,120.05,36.28042464
1365016140000,120.05,120.05,120.05,120.05,43.76423345
1365016320000,122.0,122.0,122.0,122.0,17.0
1365016380000,122.0,125.0,125.0,122.0,100.0
1365016500000,124.0,124.0,124.0,124.0,20.0
1365016560000,124.0,124.0,124.0,124.0,3.0
1365016620000,125.0,125.0,125.0,125.0,27.0
1365016680000,124.99,125.0,125.0,124.99,4.0
1365016980000,126.0,127.0,127.0,126.0,12.0
1365017040000,128.0,129.0,129.0,128.0,10.0
1365017220000,125.05,125.05,125.05,125.05,92.78
1365017460000,130.0,129.51102372,130.0,129.50449372,47.722964880000006
1365017520000,129.52162721,140.08,140.08,129.52162721,39.277
1365017640000,128.04974676,128.04974676,128.04974676,128.04974676,3.512e-05
1365017880000,130.0,130.0,130.0,130.0,17.78
1365017940000,130.04974676,130.58119676,130.58119676,130.04974676,133.56872442
1365018000000,130.04974676,130.04974676,130.04974676,130.04974676,15.15
1365018060000,130.0,129.85025324,130.0,129.85025324,15.0
1365018180000,130.04974676,124.0,130.04974676,124.0,7.0
1365018240000,123.06,121.07,123.06,121.07,15.0
1365018360000,129.9,129.9,129.9,129.9,2.0
1365018960000,131.0,131.0,131.0,131.0,1.0
1365019020000,126.0,129.0,129.0,126.0,13.89818715
1365019080000,129.91950996,129.91950996,129.91950996,129.91950996,5.0
1365019380000,130.0,127.71033244,130.0,127.71033244,8.8280906
1365019440000,127.73983958,128.0,128.0,127.73983958,8.6319094
1365019620000,127.19899481,127.19899481,127.19899481,127.19899481,1.0
1365020100000,128.89907934,128.90107934,128.90107934,128.89907934,20.0
1365020160000,127.00127873,128.0,128.0,127.00127873,5.0
1365020220000,128.97737886,130.0,130.0,128.97737886,10.0
1365020820000,126.1,126.1,126.1,126.1,10.0
1365021360000,115.05525573,115.05525573,115.05525573,115.05525573,4.0
1365021420000,115.05525573,115.05525573,125.5,115.05525573,199.60387126
1365021480000,124.0,124.0,124.0,124.0,8.16015
1365021660000,124.0,118.99966415,124.0,118.99966415,57.73597874
1365021720000,115.11620046,120.0,120.0,115.11620046,21.5
1365021780000,120.0,103.96,120.0,103.96,129.12527267000002
1365021840000,115.20243786,115.20205399,125.00245786,114.36983214,399.34000000000015
1365021960000,118.10646847,118.80105847,118.80105847,118.10646847,0.52804405
1365022020000,118.10646847,118.0005196,124.0,118.0005196,74.65433986999999
1365022080000,118.00100658,118.00201658,118.00201658,118.00100658,47.82341578000001
1365022140000,118.00017261,118.00017261,118.00017261,118.00017261,4.1
1365022200000,118.00017261,118.00017261,118.00017261,118.00017261,2.37658422
1365022260000,118.00110176,118.00204309999998,119.96010176,117.00895690000002,39.11107213
1365022320000,119.80158532,119.80258532,119.80258532,119.80158532,12.0
1365022380000,117.11257532,118.0,118.0,117.11257532,7.04767864
1365022500000,118.4,117.79878247,118.4,117.79878247,16.08
1365022560000,118.25,117.11090647,118.25,117.11090647,12.04767864
1365022620000,116.97894378,116.97894378,116.97894378,116.97894378,4.26295492
1365022680000,116.01,115.1,116.01,115.1,10.0
1365023040000,118.0,118.0,118.0,118.0,3.0
1365023160000,117.17797224,117.0,118.04507224,117.0,15.0
1365023220000,117.5,117.13077569,117.5,117.13077569,20.0
1365023340000,115.44327276,115.08202724,117.0,115.0,54.0
1365023640000,116.97793571,117.06693571,117.06693571,116.97793571,10.0
1365023700000,115.39999,117.089,117.089,115.39999,20.0
1365023760000,115.13866781,115.13866781,115.13866781,115.13866781,8.0
1365023820000,115.0,115.0,115.0,115.0,5.0
1365023880000,115.0,115.0,116.11540637,115.0,58.1
1365023940000,115.0,115.35856141,115.35856141,115.0,70.0
1365024000000,114.0,114.0,114.0,114.0,5.0
1365024060000,101.51088,101.51088,101.51088,101.51088,78.71942035
1365024180000,115.0,115.0,115.0,115.0,10.0
1365024240000,113.0,113.0,113.0,113.0,2.0
1365024300000,113.0,113.0,113.0,113.0,7.0
1365024600000,114.0,114.0,114.0,114.0,0.6
1365025020000,114.23,115.2,115.2,114.23,2.0
1365025200000,114.36462227,115.13536773,115.13536773,114.36462227,207.85854202
1365025560000,116.10544740000002,116.10544740000002,116.10544740000002,116.10544740000002,4.0
1365025620000,115.03405295,115.03405295,115.03405295,115.03405295,0.7706
1365025680000,116.1417662,123.1417762,123.1417762,116.1417662,252.00000000000009
1365025740000,123.99,123.99,123.99,123.99,10.0
1365025800000,124.0,125.0,125.0,124.0,10.0
1365025860000,125.0,126.99,126.99,125.0,9.0
1365025920000,127.0,127.0,127.0,127.0,7.0
1365026160000,123.0,123.0,123.0,123.0,0.4141
1365026460000,122.9924,122.9924,122.9924,122.9924,8.8859
1365026700000,125.2,122.1,125.2,122.1,8.0
1365026760000,125.2,125.2,125.2,125.2,5.0
1365026940000,125.0,125.0,125.0,125.0,20.0
1365027300000,125.09,125.09,125.09,125.09,0.1
1365027480000,125.0,125.0,125.0,125.0,20.0
1365027540000,125.2,125.2,125.2,125.2,16.53681725
1365027660000,124.69998,123.8,124.69998,123.8,4.06326441
1365027720000,123.35,124.8,124.8,123.35,3.77525231
1365027780000,123.35,122.8,123.35,122.8,5.43386341
1365027840000,126.8,126.8,126.8,126.8,28.0
1365027900000,126.8,126.8,126.8,126.8,6.51899367
1365027960000,126.8,126.8,126.8,126.8,18.79413203
1365028080000,120.08246453,116.06271439,120.08246453,114.67973638,42.5
1365028140000,124.83732773,123.0,124.83732773,123.0,2.5
1365028200000,114.05778213,124.4,124.4,114.05778213,26.35
1365028260000,121.06404879,124.4,124.4,121.06404879,2.0
1365028380000,118.0,118.0,118.0,118.0,6.4
1365028560000,117.8,118.0,118.0,117.8,0.017093
1365028620000,120.16575,120.91,120.91,120.16575,0.50504508
1365028680000,120.16575,120.16575,120.16575,120.16575,0.49
1365029100000,122.0,122.0,122.0,122.0,10.0
1365029460000,120.52180665,121.48785665,121.97377665,120.52180665,2.77291913
1365030180000,124.0,124.0,124.0,124.0,19.0
1365030660000,122.10001,121.61593,122.10001,121.61593,0.25
1365030840000,122.8180878,122.8180878,122.8180878,122.8180878,0.25
1365030900000,123.5,124.55846509,125.0,123.5,60.00000000000001
1365030960000,122.83,122.83,122.83,122.83,38.0
1365031080000,124.33819402,129.21600402,129.21600402,124.33819402,13.0
1365031140000,130.0,131.20642601,131.20642601,130.0,25.0
1365031200000,130.87798477,128.3660245,131.11994477,128.3660245,29.95221501
1365031260000,128.37319889,128.41865032,128.41865032,128.22929889,25.0
1365031320000,129.08176988,129.19176988,129.19176988,129.08176988,1.22
1365031380000,125.0,128.16320192,128.16320192,125.0,10.82195
1365031500000,125.0,125.0,125.0,125.0,0.5
1365031560000,128.13542792,128.13542792,128.13542792,128.13542792,0.5
1365031680000,128.65299137,128.65299137,128.65299137,128.65299137,9.67805
1365031800000,128.7189,128.7189,128.7189,128.7189,24.0
1365031860000,128.09871,128.09871,128.09871,128.09871,0.1
1365031920000,128.09871,128.09871,128.09871,128.09871,0.1
1365031980000,128.1189,128.1189,128.1189,128.1189,0.1
1365032100000,128.09871,128.09871,128.09871,128.09871,0.1
1365032220000,128.09871,128.09871,128.09871,128.09871,0.1
1365032280000,128.7,128.7,128.7,128.7,0.3
1365032400000,129.0,129.0,129.0,129.0,0.1
1365032460000,130.80043349,131.21956651,131.21956651,130.80043349,0.129871
1365032580000,131.28853115,130.94147885,131.28853115,130.94147885,2.2
1365032640000,130.88784976,131.45178874,131.45178874,130.88784976,0.2
1365032760000,131.31386819,131.31,131.31386819,131.31,0.2
1365032880000,131.31,131.31,131.31,131.31,0.1
1365032940000,134.7,135.0,135.8,134.7,73.2
1365033000000,134.7,135.0,135.0,134.7,2.1
1365033120000,134.7,134.7,134.7,134.7,0.1
1365033360000,134.7,134.7,134.7,134.7,1.0
1365033420000,134.70001000000002,134.7,134.70001000000002,134.7,0.1
1365033540000,134.7,134.7,134.7,134.7,0.1
1365033600000,134.71656000000002,134.7,134.71656000000002,134.7,25.0
1365033900000,133.53053831,133.53053831,133.53053831,133.53053831,0.5
1365033960000,133.15903196,133.15376973,133.17468973,133.13811196,9.6
1365034020000,134.65538166,134.65538166,134.65538166,134.65538166,2.0
1365034140000,133.50001,133.20197,133.50001,133.20197,0.2
1365034200000,134.75598603,131.09997603,134.75598603,131.09997603,246.06774192
1365034320000,133.41797708,135.0,135.0,133.41797708,15.6
1365034380000,135.0,133.77019698,135.0,133.77019698,2.1
1365034440000,133.45,133.45,133.45,133.45,5.0
1365034500000,134.17779992,134.17779992,134.17779992,134.17779992,0.03633539
1365034560000,128.0,128.0,128.0,128.0,20.0
1365034620000,134.26399094,134.0126948,134.26399094,134.0126948,25.1
1365034800000,134.23504995,134.23504995,134.23504995,134.23504995,0.1
1365034860000,134.268222,134.268222,134.268222,134.268222,0.1
1365034920000,132.09966688,132.09966688,132.09966688,132.09966688,5.0
1365035220000,133.80676636,133.80675636,133.80676636,133.80675636,5.0
1365035760000,132.0,132.0,132.0,132.0,5.0
1365035880000,131.66,131.02001,132.06,131.02001,0.19957
1365036000000,130.0,128.00017179999998,130.0,128.00017179999998,50.0
1365036060000,130.0,130.0,130.0,130.0,20.0
1365036180000,127.95544937,127.95544937,127.95544937,127.95544937,5.0
1365036300000,128.01022937,128.01022937,128.01022937,128.01022937,0.1
1365036780000,127.45291545,127.45291545,127.45291545,127.45291545,0.1
1365037140000,126.64193499,120.0,127.26094499,120.0,25.0
1365037200000,125.96122206,126.72878206,126.72878206,125.96122206,1.0
1365037260000,125.16698685,125.16698685,125.16698685,125.16698685,0.1
1365037440000,125.13871867,125.13871867,125.13871867,125.13871867,1.0
1365037620000,123.29613803,123.29613803,123.29613803,123.29613803,1.0
1365037860000,124.23018,124.23018,124.23018,124.23018,0.49
1365037980000,122.0,122.0,122.0,122.0,10.0
1365038400000,126.1512254,126.5522354,126.5522354,126.1512254,32.17
1365038460000,127.49804452,127.49804452,127.49804452,127.49804452,1.0
1365038520000,126.48550286,126.48550286,126.48550286,126.48550286,1.0
1365038700000,126.76904405,127.86650405,127.86650405,126.76904405,1.0
1365038760000,128.00619367,128.00619367,128.00619367,128.00619367,1.0
1365039000000,129.99,129.90867003,129.99,129.90867003,6.0
1365039180000,131.0,131.75,131.75,131.0,9.0
1365039300000,129.08173093,129.08173093,129.08173093,129.08173093,0.89446322
1365039780000,129.82317127,128.99682873,129.82317127,128.99682873,4.93437195
1365039900000,129.8897555,129.8987555,129.8987555,129.8897555,35.0
1365040080000,131.75,132.78584998,133.0,131.75,100.0
1365040200000,131.12125415,130.73862415,131.12125415,130.73862415,0.15
1365040620000,134.88188676,134.88188676,134.88188676,134.88188676,20.0
1365040740000,132.05296889,134.95296889,135.0,132.05296889,15.0
1365040920000,131.77968624,131.77968624,131.77968624,131.77968624,1.0
1365041040000,129.8003304,129.8003304,129.8003304,129.8003304,0.15
1365041100000,129.00091608,129.79991608,129.79991608,129.00091608,8.8038
1365041160000,128.45541416,128.45541416,128.45541416,128.45541416,0.5
1365041220000,129.7,129.80430861,129.80430861,129.7,1.0
1365041400000,126.25,126.25,126.25,126.25,20.0
1365041460000,125.93332675,125.93332675,125.93332675,125.93332675,0.1875
1365041520000,125.95760776,127.63262776,127.63262776,125.95760776,25.1875
1365041820000,125.91265175,125.91265175,125.91265175,125.91265175,7.625
1365041880000,125.14864368,125.14862368,125.14864368,125.14862368,2.0
1365042000000,126.01826574,126.01826574,126.01826574,126.01826574,2.0
1365042120000,126.95266244,126.95266244,126.95266244,126.95266244,30.0
1365042360000,127.6,127.6,127.6,127.6,1.0
1365042720000,126.73904262,126.73904262,126.73904262,126.73904262,0.05232212
1365043200000,124.7919904,124.7919904,124.7919904,124.7919904,0.04032725
1365043620000,123.75,123.75,123.75,123.75,0.2
1365043800000,125.19999,125.19999,125.19999,125.19999,0.01787724
1365043860000,125.20186839,126.90187839,126.90187839,125.20186839,9.0
1365044100000,125.04468259,125.04468259,125.04468259,125.04468259,11.0
1365044160000,126.27202553,126.27202553,126.27202553,126.27202553,0.056
1365044400000,124.00068921,124.00068921,124.00068921,124.00068921,5.64783013
1365044460000,123.99968921,123.01488137,124.01387137,123.01488137,16.25216987
1365044820000,124.0,124.0,124.0,124.0,1.0
1365044880000,123.0,123.0,123.0,123.0,2.0
1365044940000,123.0,123.0,123.0,123.0,2.0
1365045120000,123.06202395,123.12835395,123.12835395,123.06202395,4.0
1365045360000,123.17044281,123.17044281,123.17044281,123.17044281,0.02605531
1365045600000,123.73925544,122.99416544,123.73925544,122.77,25.0
1365045720000,120.0265101,120.0,120.0265101,120.0,19.0
1365045780000,123.04806541,123.04806541,123.04806541,123.04806541,0.2
1365045900000,120.0,122.6414574,122.6414574,119.6,55.09914991
1365046080000,120.96285392,120.95990392,120.96285392,120.95990392,274.0
1365046140000,122.06845795,122.06845795,122.06845795,122.06845795,0.2
1365046200000,120.8428631,120.99633455,120.99633455,120.1296531,199.0
1365046260000,120.0447862,119.02087475,120.0447862,119.0027862,38.30325560000001
1365046320000,119.0,119.0,119.0,119.0,12.0
1365046440000,119.04613385,119.04613385,119.04613385,119.04613385,12.0
1365046500000,119.19670255,119.19670255,119.19670255,119.19670255,5.0
1365046740000,120.04210278,120.04210278,120.04210278,120.04210278,9.0
1365046860000,120.00118386,120.00118386,120.00118386,120.00118386,9.0
1365046980000,120.00723941,120.04108941,120.04108941,120.00723941,80.70284373
1365047040000,120.04208941,120.03684132,120.52222941,120.03684132,20.29715627
1365047100000,120.0,120.0,120.0,120.0,2.505
1365047160000,120.03476765,120.03477765,120.03477765,120.03476765,0.2
1365047400000,122.0,122.0,122.0,122.0,0.3
1365047460000,122.0,122.0,122.0,122.0,0.2
1365047520000,123.83319501,123.83319501,123.83319501,123.83319501,1.0
1365047640000,123.84903794,124.64904794,124.64904794,123.84903794,1.0
1365047760000,125.10314867,126.02812867,126.10314867,125.10314867,26.01003007
1365047880000,125.18639903,125.18639903,125.18639903,125.18639903,0.995195
1365047940000,125.5,125.5,125.5,125.5,4.004805
1365048000000,125.5,126.0,126.0,125.5,9.0
1365048480000,126.99906887,126.99906887,126.99906887,126.99906887,3.0
1365048540000,127.00001,127.00001,127.00001,127.00001,4.8
1365048660000,127.1,127.00001,127.1,127.00001,91.0
1365048720000,126.85,127.09493261,127.09493261,126.85,0.995195
1365049020000,126.86070956,126.99865738,126.99865738,126.86070956,3.0
1365049080000,127.00001,127.00001,127.00001,127.00001,1.0
1365049140000,127.49953952,127.49953952,127.49953952,127.49953952,2.0
1365049200000,127.50001,127.50001,127.50001,127.50001,3.8
1365049260000,127.51,127.51,127.51,127.51,1.0
1365049380000,127.87099226,127.88873454,127.88873454,127.87099226,53.24706932000001
1365049440000,127.88873454,127.87709973,127.88873454,127.0,200.15293068
1365049500000,127.89876454,127.89876454,127.89876454,127.89876454,2.7
1365049560000,127.90001,127.90001,127.90001,127.90001,52.2974
1365049680000,127.9,127.96172595,127.96172595,127.9,5.58409745
1365050040000,127.93545283,127.99439688,127.99439688,127.93545283,2.0
1365050100000,128.03106705,128.03106705,128.03106705,128.03106705,0.5
1365050220000,128.49701472,128.49701472,128.49701472,128.49701472,1.0
1365050340000,128.95549043,128.95549043,128.95549043,128.95549043,2.0
1365050460000,128.11683968,128.69417032,129.0,128.11683968,4.1
1365050820000,129.87998127,129.6,129.87998127,129.6,0.5
1365050880000,129.94839263,129.94839263,129.94839263,129.94839263,2.0
1365050940000,130.0,130.98849237,130.98849237,130.0,40.5
1365051060000,130.0,130.0,130.0,130.0,60.0
1365051120000,130.9860688,131.00293119999998,131.5,130.9860688,26.0
1365051360000,131.27287064,132.0,132.0,131.27287064,1.3
1365051480000,132.55,132.96,132.96,132.55,1.99447175
1365051720000,132.79262664,132.69631654,132.79262664,132.69631654,0.2
1365051840000,130.99800236,129.97537858,130.99800236,129.97537858,40.20000000000001
1365051900000,130.36598403,130.38445556,130.38445556,130.36598403,0.2
1365051960000,130.40613627,129.49681627,130.40613627,129.49681627,0.2
1365052020000,129.45685049,129.45685049,129.45685049,129.45685049,1.1
1365052080000,129.5,129.96043207,129.96043207,129.46206,5.0101
1365052140000,130.4964802,130.49514008,130.4964802,130.49514008,5.0
1365052320000,129.86565228,129.86565228,129.86565228,129.86565228,0.1
1365052380000,127.75,127.75,127.75,127.75,50.0
1365052500000,129.05729351,127.75,129.22593338,127.75,0.2
1365052560000,130.53853715,128.56750789,130.53853715,128.56750789,0.19755157
1365052620000,129.2,127.75,129.22053,127.75,0.2
1365052680000,127.75,127.75,127.75,127.75,0.2
1365052740000,127.75,127.75,127.75,127.75,0.1
1365052800000,128.50658606,128.50658606,128.50658606,128.50658606,0.1
1365052860000,129.00000295,129.20053159999998,129.84649295,129.00000295,1.2
1365052920000,129.60198336,129.44321512,129.87508664,129.20064336,0.47856248
1365052980000,127.75,128.94839285,128.94839285,127.75,0.3
1365053040000,128.92375557,128.92375557,128.92375557,128.92375557,0.1
1365053100000,128.91446537,129.00343828,129.00343828,128.90523601,4.114819120000001
1365053160000,129.00343828,127.75,129.00343828,127.75,2.0
1365053220000,128.97999838,128.97999838,128.97999838,128.97999838,1.0
1365053280000,128.97432382,129.87318618,129.87318618,128.97,14.06443455
1365053340000,129.03862759999998,129.01147279,129.03862759999998,128.9938976,2.01443805
1365053400000,129.01147279,129.01147279,129.01147279,129.01147279,0.01443805
1365053580000,129.01,129.01,129.01,129.01,1.9711239
1365053640000,127.75,126.9468683,127.75,126.9468683,7.1
1365053940000,127.1480812,127.1480812,127.1480812,127.1480812,0.1
1365054000000,128.85488168,128.85488168,128.85488168,128.85488168,0.0606
1365054060000,128.40815289,128.38307014,128.40815289,128.38307014,0.3
1365054120000,128.92197656,128.93197656,128.93197656,128.92197656,50.0
1365054240000,128.78387565,128.7951621,128.7951621,128.78387565,0.2
1365054300000,128.05,128.05,128.05,128.05,0.1
1365054360000,128.99978375,128.05102,128.99978375,128.05102,0.60104118
1365054420000,129.477,129.49,129.49,129.477,0.7999999999999999
1365054660000,129.48895036,129.48895036,129.48895036,129.48895036,0.0505
1365054720000,129.95,129.95,129.95,129.95,5.0
1365054780000,129.95,129.95,129.95,129.95,1.9178915
1365054960000,129.95,130.00588089,130.00588089,129.95,0.90622813
1365055020000,129.91143471,129.922003,129.99943471,129.91143471,0.5303
1365055080000,130.00992047,130.02092047,130.02092047,130.00992047,0.1
1365055260000,130.0,130.0,130.0,130.0,0.1
1365055320000,129.97513944,131.99394484,131.99394484,129.97513944,2.69156442
1365055380000,130.19872714,130.19872714,130.19872714,130.19872714,1.04801496
1365055800000,131.54334244,131.54334244,131.54334244,131.54334244,1.20622813
1365055920000,131.49964301,131.49964301,131.49964301,131.49964301,0.69920634
1365056040000,131.1217702,131.1217702,131.1217702,131.1217702,0.85715533
1365056280000,132.94707814,132.94707814,132.94707814,132.94707814,0.6
1365056340000,132.94707814,132.5,132.94707814,132.5,0.4
1365056700000,130.01921950000002,130.01921950000002,130.01921950000002,130.01921950000002,0.04563559
1365057000000,130.00011383,130.00011383,130.00011383,130.00011383,0.0134432
1365057300000,131.00331884,131.03998219,131.03998219,131.00331884,0.1
1365057420000,130.75823259,131.61823259,131.61823259,130.75823259,2.0
1365057480000,130.73998,131.0,131.0,130.73998,6.0
1365057600000,132.0,132.0,132.0,132.0,0.05
1365058200000,131.09214,131.09238705,131.09238705,131.09214,2.0
1365058380000,131.73786,131.12222,131.73786,131.12222,10.0
1365058440000,132.0,132.0,132.0,131.12322,11.0
1365058620000,131.39862,131.39862,131.39862,131.39862,4.5932
1365058860000,131.19037958,131.19539251,131.19539251,131.19037958,0.00233742
1365058920000,131.19539251,131.26557966,131.26557966,131.19539251,0.00233742
1365059220000,131.9469316,131.9725316,131.9725316,131.9469316,0.02665102
1365059460000,132.02821166,132.02821166,132.02821166,132.02821166,0.84
1365059640000,132.00229779,132.00229779,132.00229779,132.00229779,1.0
1365060120000,131.59425249,131.59424249,131.59425249,131.59424249,2.0
1365061680000,132.3245,133.0,133.0,132.3245,3.14574
1365061740000,132.11001000000002,132.11001000000002,132.11001000000002,132.11001000000002,0.75
1365061980000,132.8,132.8,132.8,132.8,0.1
1365062520000,132.32953043,132.32953043,132.32953043,132.32953043,0.1
1365063180000,131.59352141,131.59352141,131.59352141,131.59352141,0.00031464
1365064560000,130.56083016,130.57083016,130.57083016,130.56083016,3.0
1365065340000,132.13755775,132.13755775,132.13755775,132.13755775,2.0
1365065640000,133.0,133.0,133.0,133.0,2.0
1365065760000,133.0,133.0,133.0,133.0,2.0
1365066240000,134.0,133.97550142,134.0,133.97550142,21.50137829
1365066360000,134.08186659,134.08185659,134.08186659,134.08185659,2.0
1365066420000,134.44692565,134.44692565,134.44692565,134.44692565,2.0
1365066480000,134.43563004,134.43563004,134.43563004,134.43563004,3.0
1365066540000,134.99,134.99,134.99,134.99,2.0
1365066660000,134.00001,134.0,134.00001,134.0,5.0
1365066780000,133.99569657,133.99413833,133.99569657,133.99413833,3.0
1365066840000,133.99623549,133.99622549,133.99623549,133.99622549,14.49137829
1365070560000,131.99,132.11147965,136.0,131.99,24.20000000000001
1365070620000,132.11116775,132.11116775,132.11116775,132.11116775,215.0
1365070800000,132.11222463,132.11223463,132.11223463,132.11222463,10.0
1365070860000,132.10998999999998,132.11,132.11,132.10998999999998,10.0
1365071280000,132.0,132.114,132.114,132.0,0.2
1365071640000,132.787,132.787,132.787,132.787,0.1
1365071700000,133.14,132.999,133.14,132.997,4.0
1365071760000,133.0,133.14600000000002,133.14600000000002,133.0,29.00724342
1365071820000,133.189,133.189,133.189,133.189,2.0
1365071880000,133.466,133.466,133.466,133.466,2.0
1365072180000,133.499,133.491,133.499,133.491,2.6180000000000003
1365072300000,133.49,133.504,133.504,133.49,27.6
1365074760000,133.702,133.702,133.702,133.702,0.1
1365075000000,134.029,134.128,134.128,134.029,5.0
1365075300000,134.914,134.914,134.914,134.914,1.0
1365075480000,134.994,134.994,134.994,134.994,6.0
1365075600000,135.112,135.843,136.49,135.112,31.93442026
1365075660000,135.852,135.731,135.852,135.131,26.71557974
1365075720000,135.155,135.109,135.595,135.109,8.0
1365075780000,135.912,135.912,135.912,135.912,5.0
1365075960000,135.9,135.92,135.92,135.9,2.0
1365076020000,136.03,136.03,136.03,136.03,70.0
1365076260000,138.63,138.63,138.63,138.63,0.7
1365076320000,136.451,136.451,136.451,136.451,2.32812734
1365076380000,136.45,137.007,137.007,136.45,5.0
